"","COUNTRY","FLOW","PRODUCT","1971","2000"
"2217","Ghana","Coal mines","Paraffin waxes","0.000000000","0.000000000"
"2218","Ghana","Coal mines","Petroleum coke","0.000000000","0.000000000"
"2219","Ghana","Coal mines","Other oil products","0.000000000","0.000000000"
"2220","Ghana","Coal mines","Industrial waste","0.000000000","0.000000000"
"2221","Ghana","Coal mines","Municipal waste (renewable)","0.000000000","0.000000000"
"2222","Ghana","Coal mines","Municipal waste (non-renewable)","0.000000000","0.000000000"
"2223","Ghana","Coal mines","Primary solid biofuels","0.000000000","0.000000000"
"2224","Ghana","Coal mines","Biogases","0.000000000","0.000000000"
"2225","Ghana","Coal mines","Biogasoline","0.000000000","0.000000000"
"2226","Ghana","Coal mines","Biodiesels","0.000000000","0.000000000"
"2227","Ghana","Coal mines","Bio jet kerosene","0.000000000","0.000000000"
"2228","Ghana","Coal mines","Other liquid biofuels","0.000000000","0.000000000"
"2229","Ghana","Coal mines","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"2230","Ghana","Coal mines","Charcoal","0.000000000","0.000000000"
"2231","Ghana","Coal mines","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"2232","Ghana","Coal mines","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"2233","Ghana","Coal mines","Nuclear","0.000000000","0.000000000"
"2234","Ghana","Coal mines","Hydro","0.000000000","0.000000000"
"2235","Ghana","Coal mines","Geothermal","0.000000000","0.000000000"
"2236","Ghana","Coal mines","Solar photovoltaics","0.000000000","0.000000000"
"2237","Ghana","Coal mines","Solar thermal","0.000000000","0.000000000"
"2238","Ghana","Coal mines","Tide, wave and ocean","0.000000000","0.000000000"
"2239","Ghana","Coal mines","Wind","0.000000000","0.000000000"
"2240","Ghana","Coal mines","Other sources","0.000000000","0.000000000"
"2241","Ghana","Coal mines","Electricity","0.000000000","0.000000000"
"2242","Ghana","Coal mines","Heat","0.000000000","0.000000000"
"2243","Ghana","Coal mines","Total","0.000000000","0.000000000"
"2244","Ghana","Coal mines","Memo: Renewables","0.000000000","0.000000000"
"2245","Ghana","Oil and gas extraction","Hard coal (if no detail)","0.000000000","x"
"2246","Ghana","Oil and gas extraction","Brown coal (if no detail)","0.000000000","x"
"2247","Ghana","Oil and gas extraction","Anthracite","..","0.000000000"
"2248","Ghana","Oil and gas extraction","Coking coal","..","0.000000000"
"2249","Ghana","Oil and gas extraction","Other bituminous coal","..","0.000000000"
"2250","Ghana","Oil and gas extraction","Sub-bituminous coal","..","0.000000000"
"2251","Ghana","Oil and gas extraction","Lignite","..","0.000000000"
"2252","Ghana","Oil and gas extraction","Patent fuel","0.000000000","0.000000000"
"2253","Ghana","Oil and gas extraction","Coke oven coke","0.000000000","0.000000000"
"2254","Ghana","Oil and gas extraction","Gas coke","0.000000000","0.000000000"
"2255","Ghana","Oil and gas extraction","Coal tar","0.000000000","0.000000000"
"2256","Ghana","Oil and gas extraction","BKB","0.000000000","0.000000000"
"2257","Ghana","Oil and gas extraction","Gas works gas","0.000000000","0.000000000"
"2258","Ghana","Oil and gas extraction","Coke oven gas","0.000000000","0.000000000"
"2259","Ghana","Oil and gas extraction","Blast furnace gas","0.000000000","0.000000000"
"2260","Ghana","Oil and gas extraction","Other recovered gases","0.000000000","0.000000000"
"2261","Ghana","Oil and gas extraction","Peat","0.000000000","0.000000000"
"2262","Ghana","Oil and gas extraction","Peat products","0.000000000","0.000000000"
"2263","Ghana","Oil and gas extraction","Oil shale and oil sands","0.000000000","0.000000000"
"2264","Ghana","Oil and gas extraction","Natural gas","0.000000000","0.000000000"
"2265","Ghana","Oil and gas extraction","Crude/NGL/feedstocks (if no detail)","x","x"
"2266","Ghana","Oil and gas extraction","Crude oil","0.000000000","0.000000000"
"2267","Ghana","Oil and gas extraction","Natural gas liquids","0.000000000","0.000000000"
"2268","Ghana","Oil and gas extraction","Refinery feedstocks","0.000000000","0.000000000"
"2269","Ghana","Oil and gas extraction","Additives/blending components","0.000000000","0.000000000"
"2270","Ghana","Oil and gas extraction","Other hydrocarbons","0.000000000","0.000000000"
"2271","Ghana","Oil and gas extraction","Refinery gas","0.000000000","0.000000000"
"2272","Ghana","Oil and gas extraction","Ethane","0.000000000","0.000000000"
"2273","Ghana","Oil and gas extraction","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"2274","Ghana","Oil and gas extraction","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"2275","Ghana","Oil and gas extraction","Aviation gasoline","0.000000000","0.000000000"
"2276","Ghana","Oil and gas extraction","Gasoline type jet fuel","0.000000000","0.000000000"
"2277","Ghana","Oil and gas extraction","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"2278","Ghana","Oil and gas extraction","Other kerosene","0.000000000","0.000000000"
"2279","Ghana","Oil and gas extraction","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"2280","Ghana","Oil and gas extraction","Fuel oil","0.000000000","0.000000000"
"2281","Ghana","Oil and gas extraction","Naphtha","0.000000000","0.000000000"
"2282","Ghana","Oil and gas extraction","White spirit & SBP","0.000000000","0.000000000"
"2283","Ghana","Oil and gas extraction","Lubricants","0.000000000","0.000000000"
"2284","Ghana","Oil and gas extraction","Bitumen","0.000000000","0.000000000"
"2285","Ghana","Oil and gas extraction","Paraffin waxes","0.000000000","0.000000000"
"2286","Ghana","Oil and gas extraction","Petroleum coke","0.000000000","0.000000000"
"2287","Ghana","Oil and gas extraction","Other oil products","0.000000000","0.000000000"
"2288","Ghana","Oil and gas extraction","Industrial waste","0.000000000","0.000000000"
"2289","Ghana","Oil and gas extraction","Municipal waste (renewable)","0.000000000","0.000000000"
"2290","Ghana","Oil and gas extraction","Municipal waste (non-renewable)","0.000000000","0.000000000"
"2291","Ghana","Oil and gas extraction","Primary solid biofuels","0.000000000","0.000000000"
"2292","Ghana","Oil and gas extraction","Biogases","0.000000000","0.000000000"
"2293","Ghana","Oil and gas extraction","Biogasoline","0.000000000","0.000000000"
"2294","Ghana","Oil and gas extraction","Biodiesels","0.000000000","0.000000000"
"2295","Ghana","Oil and gas extraction","Bio jet kerosene","0.000000000","0.000000000"
"2296","Ghana","Oil and gas extraction","Other liquid biofuels","0.000000000","0.000000000"
"2297","Ghana","Oil and gas extraction","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"2298","Ghana","Oil and gas extraction","Charcoal","0.000000000","0.000000000"
"2299","Ghana","Oil and gas extraction","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"2300","Ghana","Oil and gas extraction","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"2301","Ghana","Oil and gas extraction","Nuclear","0.000000000","0.000000000"
"2302","Ghana","Oil and gas extraction","Hydro","0.000000000","0.000000000"
"2303","Ghana","Oil and gas extraction","Geothermal","0.000000000","0.000000000"
"2304","Ghana","Oil and gas extraction","Solar photovoltaics","0.000000000","0.000000000"
"2305","Ghana","Oil and gas extraction","Solar thermal","0.000000000","0.000000000"
"2306","Ghana","Oil and gas extraction","Tide, wave and ocean","0.000000000","0.000000000"
"2307","Ghana","Oil and gas extraction","Wind","0.000000000","0.000000000"
"2308","Ghana","Oil and gas extraction","Other sources","0.000000000","0.000000000"
"2309","Ghana","Oil and gas extraction","Electricity","0.000000000","0.000000000"
"2310","Ghana","Oil and gas extraction","Heat","0.000000000","0.000000000"
"2311","Ghana","Oil and gas extraction","Total","0.000000000","0.000000000"
"2312","Ghana","Oil and gas extraction","Memo: Renewables","0.000000000","0.000000000"
"2313","Ghana","Blast furnaces","Hard coal (if no detail)","0.000000000","x"
"2314","Ghana","Blast furnaces","Brown coal (if no detail)","0.000000000","x"
"2315","Ghana","Blast furnaces","Anthracite","..","0.000000000"
"2316","Ghana","Blast furnaces","Coking coal","..","0.000000000"
"2317","Ghana","Blast furnaces","Other bituminous coal","..","0.000000000"
"2318","Ghana","Blast furnaces","Sub-bituminous coal","..","0.000000000"
"2319","Ghana","Blast furnaces","Lignite","..","0.000000000"
"2320","Ghana","Blast furnaces","Patent fuel","0.000000000","0.000000000"
"2321","Ghana","Blast furnaces","Coke oven coke","0.000000000","0.000000000"
"2322","Ghana","Blast furnaces","Gas coke","0.000000000","0.000000000"
"2323","Ghana","Blast furnaces","Coal tar","0.000000000","0.000000000"
"2324","Ghana","Blast furnaces","BKB","0.000000000","0.000000000"
"2325","Ghana","Blast furnaces","Gas works gas","0.000000000","0.000000000"
"2326","Ghana","Blast furnaces","Coke oven gas","0.000000000","0.000000000"
"2327","Ghana","Blast furnaces","Blast furnace gas","0.000000000","0.000000000"
"2328","Ghana","Blast furnaces","Other recovered gases","0.000000000","0.000000000"
"2329","Ghana","Blast furnaces","Peat","0.000000000","0.000000000"
"2330","Ghana","Blast furnaces","Peat products","0.000000000","0.000000000"
"2331","Ghana","Blast furnaces","Oil shale and oil sands","0.000000000","0.000000000"
"2332","Ghana","Blast furnaces","Natural gas","0.000000000","0.000000000"
"2333","Ghana","Blast furnaces","Crude/NGL/feedstocks (if no detail)","x","x"
"2334","Ghana","Blast furnaces","Crude oil","0.000000000","0.000000000"
"2335","Ghana","Blast furnaces","Natural gas liquids","0.000000000","0.000000000"
"2336","Ghana","Blast furnaces","Refinery feedstocks","0.000000000","0.000000000"
"2337","Ghana","Blast furnaces","Additives/blending components","0.000000000","0.000000000"
"2338","Ghana","Blast furnaces","Other hydrocarbons","0.000000000","0.000000000"
"2339","Ghana","Blast furnaces","Refinery gas","0.000000000","0.000000000"
"2340","Ghana","Blast furnaces","Ethane","0.000000000","0.000000000"
"2341","Ghana","Blast furnaces","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"2342","Ghana","Blast furnaces","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"2343","Ghana","Blast furnaces","Aviation gasoline","0.000000000","0.000000000"
"2344","Ghana","Blast furnaces","Gasoline type jet fuel","0.000000000","0.000000000"
"2345","Ghana","Blast furnaces","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"2346","Ghana","Blast furnaces","Other kerosene","0.000000000","0.000000000"
"2347","Ghana","Blast furnaces","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"2348","Ghana","Blast furnaces","Fuel oil","0.000000000","0.000000000"
"2349","Ghana","Blast furnaces","Naphtha","0.000000000","0.000000000"
"2350","Ghana","Blast furnaces","White spirit & SBP","0.000000000","0.000000000"
"2351","Ghana","Blast furnaces","Lubricants","0.000000000","0.000000000"
"2352","Ghana","Blast furnaces","Bitumen","0.000000000","0.000000000"
"2353","Ghana","Blast furnaces","Paraffin waxes","0.000000000","0.000000000"
"2354","Ghana","Blast furnaces","Petroleum coke","0.000000000","0.000000000"
"2355","Ghana","Blast furnaces","Other oil products","0.000000000","0.000000000"
"2356","Ghana","Blast furnaces","Industrial waste","0.000000000","0.000000000"
"2357","Ghana","Blast furnaces","Municipal waste (renewable)","0.000000000","0.000000000"
"2358","Ghana","Blast furnaces","Municipal waste (non-renewable)","0.000000000","0.000000000"
"2359","Ghana","Blast furnaces","Primary solid biofuels","0.000000000","0.000000000"
"2360","Ghana","Blast furnaces","Biogases","0.000000000","0.000000000"
"2361","Ghana","Blast furnaces","Biogasoline","0.000000000","0.000000000"
"2362","Ghana","Blast furnaces","Biodiesels","0.000000000","0.000000000"
"2363","Ghana","Blast furnaces","Bio jet kerosene","0.000000000","0.000000000"
"2364","Ghana","Blast furnaces","Other liquid biofuels","0.000000000","0.000000000"
"2365","Ghana","Blast furnaces","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"2366","Ghana","Blast furnaces","Charcoal","0.000000000","0.000000000"
"2367","Ghana","Blast furnaces","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"2368","Ghana","Blast furnaces","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"2369","Ghana","Blast furnaces","Nuclear","0.000000000","0.000000000"
"2370","Ghana","Blast furnaces","Hydro","0.000000000","0.000000000"
"2371","Ghana","Blast furnaces","Geothermal","0.000000000","0.000000000"
"2372","Ghana","Blast furnaces","Solar photovoltaics","0.000000000","0.000000000"
"2373","Ghana","Blast furnaces","Solar thermal","0.000000000","0.000000000"
"2374","Ghana","Blast furnaces","Tide, wave and ocean","0.000000000","0.000000000"
"2375","Ghana","Blast furnaces","Wind","0.000000000","0.000000000"
"2376","Ghana","Blast furnaces","Other sources","0.000000000","0.000000000"
"2377","Ghana","Blast furnaces","Electricity","0.000000000","0.000000000"
"2378","Ghana","Blast furnaces","Heat","0.000000000","0.000000000"
"2379","Ghana","Blast furnaces","Total","0.000000000","0.000000000"
"2380","Ghana","Blast furnaces","Memo: Renewables","0.000000000","0.000000000"
"2381","Ghana","Gas works","Hard coal (if no detail)","0.000000000","x"
"2382","Ghana","Gas works","Brown coal (if no detail)","0.000000000","x"
"2383","Ghana","Gas works","Anthracite","..","0.000000000"
"2384","Ghana","Gas works","Coking coal","..","0.000000000"
"2385","Ghana","Gas works","Other bituminous coal","..","0.000000000"
"2386","Ghana","Gas works","Sub-bituminous coal","..","0.000000000"
"2387","Ghana","Gas works","Lignite","..","0.000000000"
"2388","Ghana","Gas works","Patent fuel","0.000000000","0.000000000"
"2389","Ghana","Gas works","Coke oven coke","0.000000000","0.000000000"
"2390","Ghana","Gas works","Gas coke","0.000000000","0.000000000"
"2391","Ghana","Gas works","Coal tar","0.000000000","0.000000000"
"2392","Ghana","Gas works","BKB","0.000000000","0.000000000"
"2393","Ghana","Gas works","Gas works gas","0.000000000","0.000000000"
"2394","Ghana","Gas works","Coke oven gas","0.000000000","0.000000000"
"2395","Ghana","Gas works","Blast furnace gas","0.000000000","0.000000000"
"2396","Ghana","Gas works","Other recovered gases","0.000000000","0.000000000"
"2397","Ghana","Gas works","Peat","0.000000000","0.000000000"
"2398","Ghana","Gas works","Peat products","0.000000000","0.000000000"
"2399","Ghana","Gas works","Oil shale and oil sands","0.000000000","0.000000000"
"2400","Ghana","Gas works","Natural gas","0.000000000","0.000000000"
"2401","Ghana","Gas works","Crude/NGL/feedstocks (if no detail)","x","x"
"2402","Ghana","Gas works","Crude oil","0.000000000","0.000000000"
"2403","Ghana","Gas works","Natural gas liquids","0.000000000","0.000000000"
"2404","Ghana","Gas works","Refinery feedstocks","0.000000000","0.000000000"
"2405","Ghana","Gas works","Additives/blending components","0.000000000","0.000000000"
"2406","Ghana","Gas works","Other hydrocarbons","0.000000000","0.000000000"
"2407","Ghana","Gas works","Refinery gas","0.000000000","0.000000000"
"2408","Ghana","Gas works","Ethane","0.000000000","0.000000000"
"2409","Ghana","Gas works","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"2410","Ghana","Gas works","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"2411","Ghana","Gas works","Aviation gasoline","0.000000000","0.000000000"
"2412","Ghana","Gas works","Gasoline type jet fuel","0.000000000","0.000000000"
"2413","Ghana","Gas works","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"2414","Ghana","Gas works","Other kerosene","0.000000000","0.000000000"
"2415","Ghana","Gas works","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"2416","Ghana","Gas works","Fuel oil","0.000000000","0.000000000"
"2417","Ghana","Gas works","Naphtha","0.000000000","0.000000000"
"2418","Ghana","Gas works","White spirit & SBP","0.000000000","0.000000000"
"2419","Ghana","Gas works","Lubricants","0.000000000","0.000000000"
"2420","Ghana","Gas works","Bitumen","0.000000000","0.000000000"
"2421","Ghana","Gas works","Paraffin waxes","0.000000000","0.000000000"
"2422","Ghana","Gas works","Petroleum coke","0.000000000","0.000000000"
"2423","Ghana","Gas works","Other oil products","0.000000000","0.000000000"
"2424","Ghana","Gas works","Industrial waste","0.000000000","0.000000000"
"2425","Ghana","Gas works","Municipal waste (renewable)","0.000000000","0.000000000"
"2426","Ghana","Gas works","Municipal waste (non-renewable)","0.000000000","0.000000000"
"2427","Ghana","Gas works","Primary solid biofuels","0.000000000","0.000000000"
"2428","Ghana","Gas works","Biogases","0.000000000","0.000000000"
"2429","Ghana","Gas works","Biogasoline","0.000000000","0.000000000"
"2430","Ghana","Gas works","Biodiesels","0.000000000","0.000000000"
"2431","Ghana","Gas works","Bio jet kerosene","0.000000000","0.000000000"
"2432","Ghana","Gas works","Other liquid biofuels","0.000000000","0.000000000"
"2433","Ghana","Gas works","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"2434","Ghana","Gas works","Charcoal","0.000000000","0.000000000"
"2435","Ghana","Gas works","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"2436","Ghana","Gas works","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"2437","Ghana","Gas works","Nuclear","0.000000000","0.000000000"
"2438","Ghana","Gas works","Hydro","0.000000000","0.000000000"
"2439","Ghana","Gas works","Geothermal","0.000000000","0.000000000"
"2440","Ghana","Gas works","Solar photovoltaics","0.000000000","0.000000000"
"2441","Ghana","Gas works","Solar thermal","0.000000000","0.000000000"
"2442","Ghana","Gas works","Tide, wave and ocean","0.000000000","0.000000000"
"2443","Ghana","Gas works","Wind","0.000000000","0.000000000"
"2444","Ghana","Gas works","Other sources","0.000000000","0.000000000"
"2445","Ghana","Gas works","Electricity","0.000000000","0.000000000"
"2446","Ghana","Gas works","Heat","0.000000000","0.000000000"
"2447","Ghana","Gas works","Total","0.000000000","0.000000000"
"2448","Ghana","Gas works","Memo: Renewables","0.000000000","0.000000000"
"2449","Ghana","Gasification plants for biogases","Hard coal (if no detail)","0.000000000","x"
"2450","Ghana","Gasification plants for biogases","Brown coal (if no detail)","0.000000000","x"
"2451","Ghana","Gasification plants for biogases","Anthracite","..","0.000000000"
"2452","Ghana","Gasification plants for biogases","Coking coal","..","0.000000000"
"2453","Ghana","Gasification plants for biogases","Other bituminous coal","..","0.000000000"
"2454","Ghana","Gasification plants for biogases","Sub-bituminous coal","..","0.000000000"
"2455","Ghana","Gasification plants for biogases","Lignite","..","0.000000000"
"2456","Ghana","Gasification plants for biogases","Patent fuel","0.000000000","0.000000000"
"2457","Ghana","Gasification plants for biogases","Coke oven coke","0.000000000","0.000000000"
"2458","Ghana","Gasification plants for biogases","Gas coke","0.000000000","0.000000000"
"2459","Ghana","Gasification plants for biogases","Coal tar","0.000000000","0.000000000"
"2460","Ghana","Gasification plants for biogases","BKB","0.000000000","0.000000000"
"2461","Ghana","Gasification plants for biogases","Gas works gas","0.000000000","0.000000000"
"2462","Ghana","Gasification plants for biogases","Coke oven gas","0.000000000","0.000000000"
"2463","Ghana","Gasification plants for biogases","Blast furnace gas","0.000000000","0.000000000"
"2464","Ghana","Gasification plants for biogases","Other recovered gases","0.000000000","0.000000000"
"2465","Ghana","Gasification plants for biogases","Peat","0.000000000","0.000000000"
"2466","Ghana","Gasification plants for biogases","Peat products","0.000000000","0.000000000"
"2467","Ghana","Gasification plants for biogases","Oil shale and oil sands","0.000000000","0.000000000"
"2468","Ghana","Gasification plants for biogases","Natural gas","0.000000000","0.000000000"
"2469","Ghana","Gasification plants for biogases","Crude/NGL/feedstocks (if no detail)","x","x"
"2470","Ghana","Gasification plants for biogases","Crude oil","0.000000000","0.000000000"
"2471","Ghana","Gasification plants for biogases","Natural gas liquids","0.000000000","0.000000000"
"2472","Ghana","Gasification plants for biogases","Refinery feedstocks","0.000000000","0.000000000"
"2473","Ghana","Gasification plants for biogases","Additives/blending components","0.000000000","0.000000000"
"2474","Ghana","Gasification plants for biogases","Other hydrocarbons","0.000000000","0.000000000"
"2475","Ghana","Gasification plants for biogases","Refinery gas","0.000000000","0.000000000"
"2476","Ghana","Gasification plants for biogases","Ethane","0.000000000","0.000000000"
"2477","Ghana","Gasification plants for biogases","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"2478","Ghana","Gasification plants for biogases","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"2479","Ghana","Gasification plants for biogases","Aviation gasoline","0.000000000","0.000000000"
"2480","Ghana","Gasification plants for biogases","Gasoline type jet fuel","0.000000000","0.000000000"
"2481","Ghana","Gasification plants for biogases","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"2482","Ghana","Gasification plants for biogases","Other kerosene","0.000000000","0.000000000"
"2483","Ghana","Gasification plants for biogases","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"2484","Ghana","Gasification plants for biogases","Fuel oil","0.000000000","0.000000000"
"2485","Ghana","Gasification plants for biogases","Naphtha","0.000000000","0.000000000"
"2486","Ghana","Gasification plants for biogases","White spirit & SBP","0.000000000","0.000000000"
"2487","Ghana","Gasification plants for biogases","Lubricants","0.000000000","0.000000000"
"2488","Ghana","Gasification plants for biogases","Bitumen","0.000000000","0.000000000"
"2489","Ghana","Gasification plants for biogases","Paraffin waxes","0.000000000","0.000000000"
"2490","Ghana","Gasification plants for biogases","Petroleum coke","0.000000000","0.000000000"
"2491","Ghana","Gasification plants for biogases","Other oil products","0.000000000","0.000000000"
"2492","Ghana","Gasification plants for biogases","Industrial waste","0.000000000","0.000000000"
"2493","Ghana","Gasification plants for biogases","Municipal waste (renewable)","0.000000000","0.000000000"
"2494","Ghana","Gasification plants for biogases","Municipal waste (non-renewable)","0.000000000","0.000000000"
"2495","Ghana","Gasification plants for biogases","Primary solid biofuels","0.000000000","0.000000000"
"2496","Ghana","Gasification plants for biogases","Biogases","0.000000000","0.000000000"
"2497","Ghana","Gasification plants for biogases","Biogasoline","0.000000000","0.000000000"
"2498","Ghana","Gasification plants for biogases","Biodiesels","0.000000000","0.000000000"
"2499","Ghana","Gasification plants for biogases","Bio jet kerosene","0.000000000","0.000000000"
"2500","Ghana","Gasification plants for biogases","Other liquid biofuels","0.000000000","0.000000000"
"2501","Ghana","Gasification plants for biogases","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"2502","Ghana","Gasification plants for biogases","Charcoal","0.000000000","0.000000000"
"2503","Ghana","Gasification plants for biogases","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"2504","Ghana","Gasification plants for biogases","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"2505","Ghana","Gasification plants for biogases","Nuclear","0.000000000","0.000000000"
"2506","Ghana","Gasification plants for biogases","Hydro","0.000000000","0.000000000"
"2507","Ghana","Gasification plants for biogases","Geothermal","0.000000000","0.000000000"
"2508","Ghana","Gasification plants for biogases","Solar photovoltaics","0.000000000","0.000000000"
"2509","Ghana","Gasification plants for biogases","Solar thermal","0.000000000","0.000000000"
"2510","Ghana","Gasification plants for biogases","Tide, wave and ocean","0.000000000","0.000000000"
"2511","Ghana","Gasification plants for biogases","Wind","0.000000000","0.000000000"
"2512","Ghana","Gasification plants for biogases","Other sources","0.000000000","0.000000000"
"2513","Ghana","Gasification plants for biogases","Electricity","0.000000000","0.000000000"
"2514","Ghana","Gasification plants for biogases","Heat","0.000000000","0.000000000"
"2515","Ghana","Gasification plants for biogases","Total","0.000000000","0.000000000"
"2516","Ghana","Gasification plants for biogases","Memo: Renewables","0.000000000","0.000000000"
"2517","Ghana","Coke ovens","Hard coal (if no detail)","0.000000000","x"
"2518","Ghana","Coke ovens","Brown coal (if no detail)","0.000000000","x"
"2519","Ghana","Coke ovens","Anthracite","..","0.000000000"
"2520","Ghana","Coke ovens","Coking coal","..","0.000000000"
"2521","Ghana","Coke ovens","Other bituminous coal","..","0.000000000"
"2522","Ghana","Coke ovens","Sub-bituminous coal","..","0.000000000"
"2523","Ghana","Coke ovens","Lignite","..","0.000000000"
"2524","Ghana","Coke ovens","Patent fuel","0.000000000","0.000000000"
"2525","Ghana","Coke ovens","Coke oven coke","0.000000000","0.000000000"
"2526","Ghana","Coke ovens","Gas coke","0.000000000","0.000000000"
"2527","Ghana","Coke ovens","Coal tar","0.000000000","0.000000000"
"2528","Ghana","Coke ovens","BKB","0.000000000","0.000000000"
"2529","Ghana","Coke ovens","Gas works gas","0.000000000","0.000000000"
"2530","Ghana","Coke ovens","Coke oven gas","0.000000000","0.000000000"
"2531","Ghana","Coke ovens","Blast furnace gas","0.000000000","0.000000000"
"2532","Ghana","Coke ovens","Other recovered gases","0.000000000","0.000000000"
"2533","Ghana","Coke ovens","Peat","0.000000000","0.000000000"
"2534","Ghana","Coke ovens","Peat products","0.000000000","0.000000000"
"2535","Ghana","Coke ovens","Oil shale and oil sands","0.000000000","0.000000000"
"2536","Ghana","Coke ovens","Natural gas","0.000000000","0.000000000"
"2537","Ghana","Coke ovens","Crude/NGL/feedstocks (if no detail)","x","x"
"2538","Ghana","Coke ovens","Crude oil","0.000000000","0.000000000"
"2539","Ghana","Coke ovens","Natural gas liquids","0.000000000","0.000000000"
"2540","Ghana","Coke ovens","Refinery feedstocks","0.000000000","0.000000000"
"2541","Ghana","Coke ovens","Additives/blending components","0.000000000","0.000000000"
"2542","Ghana","Coke ovens","Other hydrocarbons","0.000000000","0.000000000"
"2543","Ghana","Coke ovens","Refinery gas","0.000000000","0.000000000"
"2544","Ghana","Coke ovens","Ethane","0.000000000","0.000000000"
"2545","Ghana","Coke ovens","Liquefied petroleum gases (LPG)","0.000000000","0.000000000"
"2546","Ghana","Coke ovens","Motor gasoline excl. biofuels","0.000000000","0.000000000"
"2547","Ghana","Coke ovens","Aviation gasoline","0.000000000","0.000000000"
"2548","Ghana","Coke ovens","Gasoline type jet fuel","0.000000000","0.000000000"
"2549","Ghana","Coke ovens","Kerosene type jet fuel excl. biofuels","0.000000000","0.000000000"
"2550","Ghana","Coke ovens","Other kerosene","0.000000000","0.000000000"
"2551","Ghana","Coke ovens","Gas/diesel oil excl. biofuels","0.000000000","0.000000000"
"2552","Ghana","Coke ovens","Fuel oil","0.000000000","0.000000000"
"2553","Ghana","Coke ovens","Naphtha","0.000000000","0.000000000"
"2554","Ghana","Coke ovens","White spirit & SBP","0.000000000","0.000000000"
"2555","Ghana","Coke ovens","Lubricants","0.000000000","0.000000000"
"2556","Ghana","Coke ovens","Bitumen","0.000000000","0.000000000"
"2557","Ghana","Coke ovens","Paraffin waxes","0.000000000","0.000000000"
"2558","Ghana","Coke ovens","Petroleum coke","0.000000000","0.000000000"
"2559","Ghana","Coke ovens","Other oil products","0.000000000","0.000000000"
"2560","Ghana","Coke ovens","Industrial waste","0.000000000","0.000000000"
"2561","Ghana","Coke ovens","Municipal waste (renewable)","0.000000000","0.000000000"
"2562","Ghana","Coke ovens","Municipal waste (non-renewable)","0.000000000","0.000000000"
"2563","Ghana","Coke ovens","Primary solid biofuels","0.000000000","0.000000000"
"2564","Ghana","Coke ovens","Biogases","0.000000000","0.000000000"
"2565","Ghana","Coke ovens","Biogasoline","0.000000000","0.000000000"
"2566","Ghana","Coke ovens","Biodiesels","0.000000000","0.000000000"
"2567","Ghana","Coke ovens","Bio jet kerosene","0.000000000","0.000000000"
"2568","Ghana","Coke ovens","Other liquid biofuels","0.000000000","0.000000000"
"2569","Ghana","Coke ovens","Non-specified primary biofuels and waste","0.000000000","0.000000000"
"2570","Ghana","Coke ovens","Charcoal","0.000000000","0.000000000"
"2571","Ghana","Coke ovens","Elec/heat output from non-specified manufactured gases","0.000000000","0.000000000"
"2572","Ghana","Coke ovens","Heat output from non-specified combustible fuels","0.000000000","0.000000000"
"2573","Ghana","Coke ovens","Nuclear","0.000000000","0.000000000"
"2574","Ghana","Coke ovens","Hydro","0.000000000","0.000000000"
"2575","Ghana","Coke ovens","Geothermal","0.000000000","0.000000000"
"2576","Ghana","Coke ovens","Solar photovoltaics","0.000000000","0.000000000"
"2577","Ghana","Coke ovens","Solar thermal","0.000000000","0.000000000"
"2578","Ghana","Coke ovens","Tide, wave and ocean","0.000000000","0.000000000"
"2579","Ghana","Coke ovens","Wind","0.000000000","0.000000000"
"2580","Ghana","Coke ovens","Other sources","0.000000000","0.000000000"
"2581","Ghana","Coke ovens","Electricity","0.000000000","0.000000000"
